Fecha_extraccion;Provincia;Localidad;Codigo_postal;Direccion;Margen;Toma_de_datos;Precio;Rotulo;Tipo venta;Rem;Horario;Tipo_servicio
01/08/2020;MADRID;MADRID                   ;28016;CALLE RAMON Y CAJAL, 2;D;01/08/2020 00:00;1,249;REPSOL;P;OM;"L-V: 07:30-21:00; S: 08:30-14:45";"L-V: 07:30-21:00 (A); S: 08:30-14:45 (A)"
01/08/2020;MADRID;MADRID                   ;28029;AVENIDA MONFORTE DE LEMOS, 10;D;01/08/2020 00:00;1,249;REPSOL;P;OM;"L-V: 07:00-22:00; S: 09:00-15:00";"L-V: 07:00-22:00 (A); S: 09:00-15:00 (A)"
01/08/2020;MADRID;ALCALA DE HENARES        ;28805;VÍA COMPLUTENSE, 41;I;22/07/2020 22:00;1,249;CEPSA-ELF;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28039;CALLE OFELIA NIETO, 65;I;01/08/2020 00:00;1,249;CEPSA;P;OM;"L-V: 07:00-21:30; S: 09:00-14:00";
01/08/2020;MADRID;MADRID                   ;28023;AVENIDA VICTORIA, 34;D;01/08/2020 00:00;1,249;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;SAN FERNANDO DE HENARES  ;28830;AVENIDA CASTILLA (DE), 43;N;28/07/2020 11:10;1,249;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28002;CALLE SERRANO, 197;D;01/08/2020 00:00;1,249;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28016;CALLE COLOMBIA C/V BOLIVIA, 1;N;01/08/2020 00:00;1,249;CEPSA;P;OM;L-D: 06:30-22:30;L-D: 06:30-22:30 (A)
01/08/2020;MADRID;MADRID                   ;28027;ARTURO SORIA, 29;N;30/07/2020 14:50;1,249;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;ALCOBENDAS               ;28100;CARRETERA M-603 KM. 14,900;I;31/07/2020 14:00;1,249;SHELL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;MADRID                   ;28029;CL MONFORTE DE LEMOS, 7;I;01/08/2020 00:00;1,249;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
01/08/2020;MADRID;MADRID                   ;28016;CL AVDA .ALFONSO XIII  ESQ.C/ COSTA;D;01/08/2020 00:00;1,249;REPSOL;P;OM;L-D: 24H;L-D: 00:00-12:00 (A), 12:00-21:00 (P), 21:00-23:59 (A)
01/08/2020;MADRID;MADRID                   ;28008;PASEO MORET, 7;I;01/08/2020 00:00;1,249;CEPSA;P;OM;L-S: 07:00-19:00;L-S: 07:00-19:00 (A)
01/08/2020;MADRID;MADRID                   ;28031;CALLE REAL DE ARGANDA, 74;D;01/08/2020 00:00;1,249;REPSOL;P;OM;L-D: 24H;"L-M: 24H (P); X-J: 24H (A); V-D: 24H (P)"
01/08/2020;MADRID;PINTO                    ;28320;CARRETERA M-841 KM. 1;D;24/07/2020 10:21;1,249;BP PARQUE ÓPTIMA;P;dm;L-D: 07:00-15:00;L-D: 07:00-15:00 (A)
01/08/2020;MADRID;MEJORADA DEL CAMPO       ;28840;CALLE PORTUGAL, 3;D;28/07/2020 13:18;1,249;CEPSA;P;dm;"L-V: 07:00-21:00; S: 08:00-17:00; D: 09:00-17:00";"L-V: 07:00-21:00 (A); S: 08:00-17:00 (A); D: 09:00-17:00 (A)"
01/08/2020;MADRID;ARGANDA                  ;28500;CARRETERA M-832 KM. 3;D;28/07/2020 02:05;1,252;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;ARGANDA                  ;28500;CARRETERA M-832 KM. 3;I;28/07/2020 02:04;1,252;REPSOL;P;dm;"L-V: 07:00-22:00; S: 09:00-14:00";"L-V: 07:00-22:00 (A); S: 09:00-14:00 (A)"
01/08/2020;MADRID;MORATA DE TAJUÑA         ;28530;CR M-311, 4,9;D;19/07/2020 23:55;1,252;PETRONOR;P;dm;"L-V: 08:00-20:00; S-D: 09:00-19:00";"L-V: 08:00-20:00 (A); S-D: 09:00-19:00 (A)"
01/08/2020;MADRID;MADRID                   ;28050;CALLE MARIA DE PORTUGAL, 15;N;31/07/2020 09:30;1,252;CEPSA;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;PERALES DE TAJUÑA        ;28540;CARRETERA N-3 KM. 39,2;I;28/07/2020 02:04;1,252;REPSOL;P;dm;L: 06:00-22:00;L: 06:00-22:00 (A)
01/08/2020;MADRID;NUEVO BAZTAN             ;28514;CR M-204, 27;I;28/07/2020 02:03;1,252;REPSOL;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;PERALES DE TAJUÑA        ;28540;CRTA. N-III PK. 41,00;D;01/08/2020 20:45;1,254;GALP;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;HOYO DE MANZANARES       ;28240;CALLE AMADEO VIVES, 2;N;30/07/2020 08:39;1,254;CEPSA;P;dm;L-D: 06:00-00:00;L-D: 06:00-00:00 (A)
01/08/2020;MADRID;MADRID                   ;28048;CARRETERA M-605 KM. 5;D;01/08/2020 00:00;1,254;CEPSA;P;OM;L-D: 07:00-21:30;
01/08/2020;MADRID;MADRID                   ;28048;CARRETERA M-605 KM. 5;I;01/08/2020 00:00;1,254;CEPSA;P;OM;L-S: 07:00-21:30;
01/08/2020;MADRID;MADRID                   ;28037;Avda. Vicálvaro esq. Pobladura del Valle;N;01/08/2020 20:45;1,254;GALP;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
01/08/2020;MADRID;MADRID                   ;28037;Avda. Arcentales, 7;N;01/08/2020 20:45;1,254;GALP;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28020;CALLE BRAVO MURILLO, 229;N;01/08/2020 20:45;1,254;GALP;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28041;CR N-4     P.K. 6,70 D;D;01/08/2020 00:00;1,255;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28041;CR N-4     P.K. 6,70 I;I;01/08/2020 00:00;1,255;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;MADRID                   ;28006;CL MARIA DE MOLINA, 21;N;27/07/2020 00:34;1,255;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28011;PASEO EXTREMADURA, 300;D;27/07/2020 00:35;1,259;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;VALDEMORILLO             ;28210;CALLE SAN JUAN, 38;D;01/08/2020 00:00;1,259;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
01/08/2020;MADRID;MADRID                   ;28005;RONDA SEGOVIA, 37;N;01/08/2020 00:00;1,259;CEPSA;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;MADRID                   ;28005;CL PASEO ACACIAS, 8;N;01/08/2020 00:00;1,259;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28045;PASEO SANTA MARIA DE LA CABEZA, 18;D;01/08/2020 00:00;1,259;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28035;GLORIETA MARIANO SALVADOR MAELLA, S/N;D;01/08/2020 06:00;1,259;CEPSA;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28016;AVENIDA PIO XII, 6;D;31/07/2020 00:00;1,259;CEPSA;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28015;CALLE ALBERTO AGUILERA, 9;D;01/08/2020 00:00;1,259;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;ALCOBENDAS               ;28109;PLAZA MORALEJA S/N, S/N;N;01/08/2020 01:37;1,259;REPSOL;P;dm;"L-V: 07:00-22:00; S: 07:00-15:00 y 17:00-22:00; D: 09:00-15:00";"L-V: 07:00-22:00 (A); S: 07:00-15:00 (A), 17:00-22:00 (A); D: 09:00-15:00 (A)"
01/08/2020;MADRID;MADRID                   ;28045;CL ANCORA 39;D;01/08/2020 00:00;1,259;REPSOL;P;OM;"L-V: 07:00-21:00; S-D: 09:00-14:00";"L-V: 07:00-21:00 (A); S-D: 09:00-14:00 (A)"
01/08/2020;MADRID;MADRID                   ;28007;AV DOCTOR ESQUERDO, 153;D;01/08/2020 00:00;1,259;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28045;CL PLAZA LEGAZPI, 9;D;01/08/2020 00:00;1,259;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28007;AVENIDA CIUDAD DE BARCELONA, 61;N;01/08/2020 00:00;1,259;CEPSA;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28034;CALLE CARDENAL HERRERA ORIA, 81;I;01/08/2020 06:00;1,259;CEPSA;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
01/08/2020;MADRID;MOSTOLES                 ;28937;CL TORRES QUEVEDO, 2;D;01/08/2020 00:00;1,259;REPSOL;P;OM;L-D: 07:00-00:00;L-D: 07:00-23:59 (A)
01/08/2020;MADRID;MAJADAHONDA              ;28220;CALLE MANUEL DE FALLA, 2;D;01/08/2020 00:00;1,259;REPSOL;P;OM;L-D: 24H;"L: 00:00-12:00 (A), 12:00-21:00 (P), 21:00-23:59 (A); M-X: 24H (A); J-D: 00:00-12:00 (A), 12:00-21:00 (P), 21:00-23:59 (A)"
01/08/2020;MADRID;ALCORCON                 ;28922;CALLE CAMINO LEGANES, 55;D;01/08/2020 00:00;1,259;REPSOL;P;OM;L-D: 24H;"L: 00:00-12:00 (A), 12:00-21:00 (P), 21:00-23:59 (A); M-X: 24H (A); J-D: 00:00-12:00 (A), 12:00-21:00 (P), 21:00-23:59 (A)"
01/08/2020;MADRID;MADRID                   ;28022;Niceto Alcalá Zamora 20;N;01/08/2020 20:45;1,259;GALP;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28017;EMILIO FERRARI, 68;N;28/07/2020 11:10;1,259;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;SERNA DEL MONTE (LA)     ;28737;AUTOVIA A-I KM. 81;I;31/07/2020 15:00;1,259;SHELL;P;OM;L-D: 06:00-00:00;L-D: 06:00-23:59 (A)
01/08/2020;MADRID;MADRID                   ;28050;CALLE ABETAL, 8;D;01/08/2020 00:00;1,259;REPSOL;P;OM;L-D: 24H;L-D: 00:00-12:00 (A), 12:00-21:00 (P), 21:00-23:59 (A)
01/08/2020;MADRID;MEJORADA DEL CAMPO       ;28840;CALLE DURATON, 1;N;31/07/2020 09:12;1,259;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28029;CALLE SINESIO DELGADO, 15;N;01/08/2020 20:45;1,264;GALP;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MEJORADA DEL CAMPO       ;28840;CTRA: M-218 ESQ. C/ DUERO - POLÍGONO INDUSTRIAL;D;01/08/2020 20:45;1,264;GALP;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;ALCORCON                 ;28922;CR M-506 MOSTOLES-FUENLABRADA KM. 4;I;31/07/2020 06:12;1,269;BP PRINCESA I;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;ALCORCON                 ;28922;CR MOSTOLES-FUENLABRADA,  KM.4;D;31/07/2020 06:10;1,269;BP LA PRINCESA II;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;ALCOBENDAS               ;28100;PASEO ALCOBENDAS (DE), 10;D;27/07/2020 10:00;1,269;CEPSA;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;LEGANES                  ;28913;CARRETERA R-5 KM. 5,5;I;27/07/2020 13:01;1,269;REPSOL;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;LEGANES                  ;28913;CARRETERA R-5 KM. 5,5;D;27/07/2020 13:03;1,269;REPSOL;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;LOECHES                  ;28890;AUTOPISTA AUTOPISTA R-3 LOECHES KM. 19,5;I;27/07/2020 13:04;1,269;REPSOL;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;LOECHES                  ;28890;AUTOPISTA AUTOPISTA R-3 LOECHES KM. 19,5;D;27/07/2020 13:04;1,269;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28034;SAN GENJO, 2;N;30/07/2020 23:00;1,269;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28015;CALLE ALBERTO AGUILERA, 18;N;31/07/2020 14:00;1,269;SHELL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28000;CALLE SANTO DOMINGO, 10;D;31/07/2020 15:00;1,269;SHELL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28023;CARRETERA DE LA CORUÑA KM 12 KM. ;I;23/07/2020 14:30;1,276;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28035;AVENIDA VENTISQUERO DE LA CONDESA, ;N;30/07/2020 23:00;1,279;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
