Provincia;Localidad;Codigo_postal;Direccion;Margen;Toma_de_datos;Precio;Rotulo;Tipo_venta;Rem;Horario;Tipo_servicio;Fecha_extraccion
CIUDAD REAL;PUERTOLLANO              ;13500;CALLE CAÑADA REAL, S/N;N;31/07/2020 14:00;1,049;PETROPRIX;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
CORDOBA;LAGUNILLAS (LAS)         ;14800;PARAJE LOS LLANOS, SN;N;27/07/2020 15:11;1,049;S.C.A.OLIVARERA LA PURISIMA;R;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A);01/08/2020
BURGOS;BURGOS                   ;09007;CALLE ALCALDE MARTIN COBOS  EN  BURGOS, 12;D;31/07/2020 14:03;1,049;NORPETROL;P;dm;L-D: 24H;L: 00:00-07:00 (A), 07:00-22:59 (P), 22:59-23:59 (A) M: 00:00-07:00 (A), 07:00-23:00 (P), 23:00-23:59 (A) X-D: 00:00-06:59 (A), 06:59-22:59 (P), 22:59-23:59 (A);01/08/2020
HUELVA;PALOS DE LA FRONTERA     ;21810;AVENIDA MAZAGON, 3;I;01/08/2020 10:53;1,049;BALLENOIL;P;dm;L-D: 24H;L-D: 24H (D);01/08/2020
VALENCIA / VALÈNCIA;FONTANARS DELS ALFORINS  ;46635;CV660 km 8;I;27/07/2020 11:44;1,050;GRUPO CIRUGEDA COLOM SL ;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
JAEN;CASTILLO DE LOCUBIN      ;23670;AVENIDA VIRGEN DEL ROCIO SN, ;D;27/07/2020 16:07;1,050;SCA SAN ISIDRO;R;dm;L-D: 24H;L-D: 24H (A);01/08/2020
LLEIDA;CASTELLDANS              ;25154;CAMI ERMITA, S/N;D;31/07/2020 16:52;1,050;CASTELL-OIL;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
SEVILLA;ECIJA                    ;41400;CARRETERA ECIJA-FTE. PALMERA KM. 1,5;I;27/07/2020 13:19;1,050;SIN ROTULO;R;dm;L-D: 07:00-22:00;L-D: 07:00-22:00 (D);01/08/2020
JAEN;SANTO TOME               ;23311;CTRA. DE UBEDA, S/N (JV-3141 km 1.2);D;27/07/2020 10:17;1,050;SCA SANTO TOMAS APOSTOL;R;dm;L-D: 07:00-22:00;L-D: 07:00-22:00 (A);01/08/2020
MURCIA;MULA                     ;30170;CTRA.CARAVACA, S/N;D;27/07/2020 12:45;1,050;FRUCIMU;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
CUENCA;VILLALPARDO              ;16270;CALLE SAN ANTONIO, 21;D;27/07/2020 09:08;1,050;SAN ANTONIO DE PADUA SDAD. COOP. DE C-LM;R;dm;L-D: 24H;L-D: 24H (A);01/08/2020
GRANADA;ILLORA                   ;18260;CALLE COOPERATIVA, S/N;D;27/07/2020 09:24;1,050;NINGUNO;R;dm;L-D: 24H;L-D: 24H (A);01/08/2020
ZAMORA;VILLALPANDO              ;49630;CM  HERRADO S/N;D;31/07/2020 10:35;1,050;AGRINZA;P;dm;L-D: 24H;L-D: 00:00-08:00 (D), 08:00-22:00 (A), 22:00-23:59 (D);01/08/2020
MALAGA;PERIANA                  ;29710;BARRIADA MONDRON -ALDEA-, S/N;N;27/07/2020 10:53;1,050;COOPERATIVA ACEITE MONDRON;R;dm;L-D: 09:00-14:00 y 16:00-19:00;L-D: 09:00-14:00 (A), 16:00-19:00 (A);01/08/2020
GRANADA;CASTRIL                  ;18816;AVENIDA PORTILLO, S/N;D;27/07/2020 09:37;1,050;CASTRIL;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
JAEN;TORREBLASCOPEDRO         ;23510;CAMINO CARACENA, SN;I;27/07/2020 12:26;1,050;NINGUNO;R;dm;L-S: 07:00-19:00;L-S: 07:00-19:00 (A);01/08/2020
ALMERIA;VICAR                    ;04738;PARAJE EL VIZCONDE CARRETERA IRYDA SECTOR IV, S/N;I;27/07/2020 12:20;1,050;E.S.VICASOL;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);01/08/2020
JAEN;BEAS DE SEGURA           ;23280;POLIGONO INDUSTRIAL EL CORNICABRAL, 516;I;27/07/2020 23:30;1,050;SEGUROIL;P;dm;L-V: 07:00-23:00 S-D: 07:00-15:00;L-V: 07:00-23:00 (A) S-D: 07:00-15:00 (A);01/08/2020
GRANADA;BARRIO NUEVO             ;18830;POLIGONO PARCELA 56, 56;D;27/07/2020 08:15;1,050;EGEA HUESCAR;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
NAVARRA;ESTELLA O LIZARRA        ;31200;CALLE MERKATONDOA, 7;N;01/08/2020 12:00;1,050;EROSKI;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
JAEN;SANTISTEBAN DEL PUERTO   ;23250;POLIGONO POL. IND.  EL CONDADO. C/ SORIHUELA, S/N;D;27/07/2020 23:28;1,050;SEGUROIL SLU;P;dm;L-D: 05:30-10:30;L-D: 05:30-10:30 (A);01/08/2020
HUELVA;LUCENA DEL PUERTO        ;21820;CALLE CAMINO DE LAS COLMENILLAS, S/N;D;29/07/2020 07:00;1,050;COOPHUELVA;P;dm;L-D: 07:00-22:00;L-D: 07:00-22:00 (A);01/08/2020
GRANADA;CARCHUNA                 ;18730;CARRETERA 340 KM. 342;N;31/07/2020 12:00;1,050;GASOLINERA GRANADA LA PALMA;R;dm;L-S: 06:00-22:00;L-S: 06:00-22:00 (A);01/08/2020
ALMERIA;EJIDO (EL)               ;04700;DISEMINADO LOS MAJALES, 39;D;27/07/2020 12:23;1,050;ESTACION DE SERVICIO VICASOL S.L.;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);01/08/2020
MALAGA;ALAMEDA                  ;29530;PLAZA CONSTITUCION, 10;D;30/07/2020 13:05;1,051;_;R;dm;L-D: 07:00-23:00;L-V: 07:00-15:00 (A), 15:00-23:00 (D) S-D: 07:00-23:00 (A);01/08/2020
ASTURIAS;GRANDA                   ;33518;CALLE VALERIANO LEON, S/N;D;31/07/2020 14:00;1,051;PETROPRIX;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
VALENCIA / VALÈNCIA;OLLERIA (L')             ;46850;POLIGONO EL CARRASCOT, S/N;N;27/07/2020 10:11;1,053;MAS DEL PI;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
PALMAS (LAS);PAJARA                   ;35628;CARRETERA GENERAL A MORROJABLE KM. 640;N;29/07/2020 16:26;1,054;SHELL;P;dm;L-S: 09:00-14:00;L-S: 09:00-14:00 (A);01/08/2020
PALMAS (LAS);MORRO JABLE              ;35625;AVENIDA DE JANDIA, 2;D;29/07/2020 15:45;1,054;SHELL JANDIA;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A);01/08/2020
GRANADA;LOJA                     ;18312;POLIGONO MANZANIL II AREA 14-C, 0;D;27/07/2020 08:27;1,054;SAN ISIDRO SCA;R;dm;L-D: 24H;L-D: 24H (A);01/08/2020
PALMAS (LAS);MORRO JABLE              ;35625;POLIGONO PUERTO MORRO JABLE, S/N;N;29/07/2020 14:33;1,054;DISA MUELLE MORRO JABLE;A;dm;L-S: 07:00-21:00 D: 08:00-15:00;L-S: 07:00-21:00 (A) D: 08:00-15:00 (A);01/08/2020
JAEN;LINARES                  ;23700;CARRETERA A-312 KM. 2;D;28/07/2020 11:07;1,054;S.C.A. SANAGUSTIN;P;dm;L-V: 07:00-14:00;L-V: 07:00-14:00 (A);01/08/2020
LUGO;RIBADEO                  ;27700;CARRETERA CTRA NAC.634 KM. 554,8;N;01/08/2020 12:00;1,055;EROSKI;P;dm;L-S: 09:00-22:00;L-S: 09:00-22:00 (A);01/08/2020
CANTABRIA;SANTANDER                ;39010;AVENIDA VALDECILLA, 10;D;31/07/2020 11:15;1,055;AVIA;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
VALENCIA / VALÈNCIA;CARLET                   ;46240;CARRETERA CRUZ NEGRA S/N KM. 0;N;27/07/2020 15:24;1,055;E.S. LA PONDEROSA;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);01/08/2020
VALENCIA / VALÈNCIA;CARLET                   ;46240;CALLE VILLANUEVA, 122;N;27/07/2020 15:25;1,055;E.S. EL CORTIJO;P;dm;L-S: 06:00-22:00 D: 07:00-22:00;L-S: 06:00-22:00 (A) D: 07:00-22:00 (A);01/08/2020
CANTABRIA;TORRELAVEGA              ;39300;PASEO JULIO HAUZEUR, 6;N;27/07/2020 17:12;1,055;AREA DE SERVICIO TORRELAVEGA;P;dm;L-S: 07:00-23:00 D: 08:00-22:00;L-S: 07:00-23:00 (A) D: 08:00-22:00 (A);01/08/2020
ALBACETE;ALPERA                   ;02690;BONETE, S/Nº;N;27/07/2020 14:41;1,055;COOPERATIVA SANTA CRUZ DE ALPERA;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
CORDOBA;IZNAJAR                  ;14970;CALLE CENTRAL CELADA, 47;D;31/07/2020 10:22;1,055;S.C.A. OLIV. NTRA. SRA. DE LA PIEDAD;R;dm;L-V: 08:00-14:00 y 16:00-19:00 S: 08:00-14:00;L-V: 08:00-14:00 (A), 16:00-19:00 (A) S: 08:00-14:00 (A);01/08/2020
VALENCIA / VALÈNCIA;CARLET                   ;46240;CARRETERA CREU NEGRA KM. 10;N;28/07/2020 11:28;1,055;COOPCARLET;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);01/08/2020
JAEN;BAEZA                    ;23440;CARRETERA BAEZA - IBROS KM. 0,500;I;28/07/2020 19:04;1,055;COOPERATIVA EL ALCAZAR;R;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);01/08/2020
GRANADA;GRANADA                  ;18015;CARRETERA ANTIGUA DE MALAGA KM. 138;D;27/07/2020 14:41;1,055;ASC;P;dm;L-D: 24H;L-D: 00:00-06:00 (D), 06:00-22:00 (P), 22:00-23:59 (D);01/08/2020
GRANADA;ALBOLOTE                 ;18220;CALLE BAZA, 328;D;01/08/2020 07:00;1,055;JUNCADIESEL;R;dm;L-D: 24H;L-D: 24H (A);01/08/2020
CIUDAD REAL;ALMEDINA                 ;13328;CARRETERA PUEBLA DEL PRINCIPE KM. 1;D;20/07/2020 10:08;1,055;E.S. SAN GREGORIO;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
VALENCIA / VALÈNCIA;CARLET                   ;46240;CARRETERA CREU NEGRA KM. 8,000;D;01/08/2020 00:00;1,055;CAMPSA EXPRESS;P;OM;L-D: 24H;L-D: 24H (D);01/08/2020
MADRID;FUENLABRADA              ;28944;CALLE ALMANZOR, 11;D;31/07/2020 09:52;1,055;CCA;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
VALENCIA / VALÈNCIA;BURJASSOT                ;46100;AVENIDA AVD ILUSTRACION 2(1),AR TERCIARIO ADEMUZ, SN;N;31/07/2020 14:00;1,055;PETROPRIX;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
ALICANTE;ALICANTE/ALACANT         ;03008;AVENIDA ELCHE, 150;I;31/07/2020 14:00;1,055;PETROPRIX;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
MURCIA;ALCANTARILLA             ;30520;CALLE ECUADOR  4-6 POLIGONO INDUSTRIAL OESTE, 4;D;27/07/2020 12:43;1,055;CENTRO DIESEL COMBUSTIBLES MURCIANOS;P;dm;L-V: 07:30-20:30 S: 08:00-13:00;L-V: 07:30-20:30 (A) S: 08:00-13:00 (A);01/08/2020
LUGO;BARREIROS (CASCO URBANO);27790;POLIGONO PG INDUSTRIAL DE BARREIROS, PARCELA B, 54;D;20/07/2020 20:09;1,055;ORTEGAL OIL;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
ASTURIAS;POLA DE SIERO;33410;AUTOVIA A8, SALIDA 456 (C.C EROSKI) KM. 00;N;01/08/2020 12:00;1,056;EROSKI;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
TOLEDO;NAVALUCILLOS (LOS)       ;45130;CARRERA DE CABALLOS, S/N.;N;27/07/2020 12:49;1,056;GASONAVA;R;dm;L-D: 24H;L-D: 24H (A);01/08/2020
CACERES;PIORNAL                  ;10615;PASEO LA FERIA, S/N;D;29/07/2020 13:49;1,056;COOP. SAN JOSE;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
JAEN;BAEZA                    ;23440;CAMINO VIEJO DE IBROS, S/N;I;27/07/2020 10:05;1,056;S. COOP. AND. SAN FELIPE APOSTOL;R;dm;L-D: 07:00-20:00;L-D: 07:00-20:00 (A);01/08/2020
BIZKAIA;DURANGO                  ;48200;CARRETERA ELORRIO KM. S/N;N;30/07/2020 07:14;1,057;ALCAMPO;P;dm;L-S: 06:00-23:20 D: 08:00-22:15;L-S: 06:00-23:20 (A) D: 08:00-22:15 (A);01/08/2020
BARCELONA;SALLENT                  ;08650;PLAZA LACETANIA, 44;D;27/07/2020 18:15;1,057;SALLENT DE SERVEIS, S.L.;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
VALENCIA / VALÈNCIA;ALDAIA                   ;46960;ALCAMPO  HIPERMERCADO  (C.C. BONAIRE) CTRA.  N-III KM. 345;N;21/07/2020 12:53;1,057;ALCAMPO, S.A.;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
MADRID;FUENLABRADA              ;28944;CALLE ANETO, 1;D;01/08/2020 10:53;1,057;BALLENOIL;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
MADRID;CIEMPOZUELOS             ;28350;CALLE DEL CEDRO, 5;N;01/08/2020 10:01;1,057;SIMPLY;P;dm;L-S: 06:00-00:00 D: 08:00-00:00;L-S: 06:00-00:00 (A) D: 08:00-00:00 (A);01/08/2020
ALICANTE;ELCHE/ELX                ;03206;RONDA VALL D'UIXO, 52;D;31/07/2020 14:00;1,057;PETROPRIX;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
BIZKAIA;EITUA                    ;48249;CARRETERA 634 PK 77,310 KM  DONOSTIA/SAN SEBASTAIN A SANTANDER Y LA CORUÑA POL IND EITUA Nº71 KM. 77,310;D;29/07/2020 09:12;1,057;EUSKADILOWCOST;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
ALICANTE;ELCHE/ELX                ;03206;CALLE ALMANSA, 19;D;31/07/2020 16:30;1,057;PLENOIL;P;dm;L-D: 24H;L-D: 24H (D);01/08/2020
BIZKAIA;ORTUELLA                 ;48530;POLIGONO POLIGONO INDUSTRIAL S1-2 BALLONTI, 2;N;29/07/2020 09:13;1,057;EUSKADILOWCOST;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
MURCIA;ABADES (LOS) Y LAS NORIAS;30813;CALLE LORCA 77, 56;D;27/07/2020 13:12;1,057;GASEXPRESS;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
BIZKAIA;LEMOA                    ;48330;POLIGONO P.P.I. MENDIETA POZUETA PARCELA,5 POLIGONO II, 5;D;29/07/2020 09:14;1,057;EUSKADILOWCOST;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
ALICANTE;ASPE                     ;03680;AVENIDA TRES DE AGOSTO, 20;D;31/07/2020 16:30;1,057;PLENOIL;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
LUGO;VILALBA                  ;27800;RUA CAMPO DEL PUENTE 72-74, 915687497;D;31/07/2020 16:30;1,057;PLENOIL;P;dm;L-D: 24H;L-D: 24H (D);01/08/2020
BIZKAIA;BASAURI;48970;CALLE URBI, 4;D;29/07/2020 09:17;1,057;EUSKADILOWCOST;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
BIZKAIA;ARIZGOITI                ;48970;AVENIDA CERVANTES, 51;D;29/07/2020 10:42;1,057;URBI LOW COST;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
ALICANTE;ELCHE/ELX                ;03203;CALLE ALICANTE-ALTET, 122;D;31/07/2020 16:30;1,057;PLENOIL;P;dm;L-D: 24H;L-D: 24H (D);01/08/2020
MADRID;MADRID                   ;28031;CAMINO HORMIGUERAS, 153;D;27/07/2020 20:55;1,057;ZERO;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
MURCIA;CARTAGENA   ;30200;CTRA. TENTEGORRA km 1,10;N;27/07/2020 17:46;1,058;RASPAOIL (SERV. ATENDIDO);P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
JAEN;BEGIJAR                  ;23520;CALLE PEDRO PEREZ, 65;I;27/07/2020 23:59;1,058;GASOLIVA;R;dm;L-D: 24H;L-D: 24H (A);01/08/2020
ALMERIA;ALBOX                    ;04800;CARRETERA LORCA- BAZA, PARAJE LOS CHORLITOS, PARC. 426, POL. 41 KM. 426;D;27/07/2020 17:41;1,058;RASPA-OIL (SERV. ATENDIDO);P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);01/08/2020
ASTURIAS;ENTREGO (EL)             ;33940;CARRETERA AS17 KM. 47;N;27/07/2020 14:36;1,059;ALCAMPO;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
CANTABRIA;FOMBELLIDA               ;39213;CARRETERA N-611 KM. 130,1;D;31/07/2020 11:15;1,059;AVIA;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
CANTABRIA;HERAS                    ;39792;CARRETERA N-635 KM. 10,200;D;31/07/2020 11:15;1,059;AVIA;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
CANTABRIA;TORRELAVEGA              ;39300;AVDA. FERNANDEZ VALLEJO, 12;N;27/07/2020 15:39;1,059;RUYCOPETROL, S.L.;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A);01/08/2020
NAVARRA;ARANGUREN                ;31192;POLIGONO TALLUNTXE II, S/N;N;01/08/2020 20:45;1,059;GALP;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);01/08/2020
TERUEL;MUNIESA                  ;44780;PARCELA LA VARIANTE S/N km 64510;D;28/07/2020 21:00;1,059;GASOLEOS TERUEL;A;dm;L-D: 24H;L-D: 24H (A);01/08/2020
BARCELONA;TERRASSA                 ;08226;AVENIDA JAIME I, 1;N;29/07/2020 13:40;1,059;PETRO VALLES;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
BARCELONA;BARCELONA                ;08018;CALLE BAC DE RODA, 66;N;01/08/2020 20:45;1,059;GALP;P;OM;L-D: 24H;L-D: 24H (A);01/08/2020
VALENCIA / VALÈNCIA;BENIMODO                 ;46291;CAMI VELL D'ALBERIC, S/N;N;31/07/2020 17:00;1,059;CARBEN;P;dm;L-S: 07:00-13:00 y 15:00-19:00 D: 07:30-14:00;L-S: 07:00-13:00 (A), 15:00-19:00 (A) D: 07:30-14:00 (A);01/08/2020
ALICANTE;PETRER                   ;03610;AVENIDA DEL MEDITERRANEO, 129;D;27/07/2020 15:04;1,059;E.S. PETRER-ELDA;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
VALENCIA / VALÈNCIA;ALCUDIA (L')             ;46250;AVENIDA ANTONIO ALMELA, 1;N;27/07/2020 15:21;1,059;E.S. EL SERRALLO;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
BARCELONA;TERRASSA                 ;08226;CARRETERA CASTELLAR KM. 200;N;29/07/2020 13:39;1,059;PETRO VALLES;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
BARCELONA;VILANOVA I LA GELTRU     ;08800;CALLE METALURGIA, 4;N;27/07/2020 09:42;1,059;ALCAMPO;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
BARCELONA;PALAFOLLS                ;08389;CARRETERA B-682 KM. 24,36;D;27/07/2020 13:45;1,059;GALP;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);01/08/2020
BARCELONA;CERDANYOLA DEL VALLES    ;08290;CALLE SAN RAMON, 259;D;31/07/2020 13:00;1,059;ESCLATOIL;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
TARRAGONA;TORTOSA                  ;43500;CARRETERA EIX DE L'EBRE KM. S/N;N;27/07/2020 13:07;1,059;ALCAMPO;P;dm;L-D: 08:30-21:30;L-D: 08:30-21:30 (D);01/08/2020
TARRAGONA;VILALLONGA DEL CAMP      ;43141;CARRETERA T-722 KM. 11,5;N;22/07/2020 14:17;1,059;ICOR ENERGIA;P;dm;L-D: 06:30-21:30;L-D: 06:30-21:30 (A);01/08/2020
VALENCIA / VALÈNCIA;ALCUDIA (L')             ;46250;AVENIDA MONTORTAL, S/N;N;27/07/2020 15:23;1,059;E.S. LA FLORIDA;P;dm;L-S: 06:00-22:00 D: 06:00-14:00;L-S: 06:00-22:00 (A) D: 06:00-14:00 (A);01/08/2020
MURCIA;PLIEGO                   ;30176;CTRA. A LORCA km 0,6;N;27/07/2020 15:05;1,059;SUMINISTROS PLIEGO S.L;P;dm;L: 06:30-21:30;L: 06:30-21:30 (A);01/08/2020
MURCIA;SAN PEDRO DEL PINATAR    ;30740;AVENIDA DR ARTERO GUIRAO, 12;I;01/08/2020 00:00;1,059;CAMPSA EXPRESS;P;OM;L-D: 24H;L-D: 24H (D);01/08/2020
GUADALAJARA;TORREMOCHA DEL CAMPO     ;19268;CARRETERA A2 KM. 117,400;I;27/07/2020 10:54;1,059;AREA 117;A;dm;L-D: 24H;L-D: 24H (A);01/08/2020
ALBACETE;ALBACETE                 ;02006;CALLE ALCALDE CONANGLA (C.C. EROSKI), S/N;N;27/07/2020 08:07;1,059;FAMILY ENERGY;P;dm;L-S: 07:00-23:00 D: 08:00-23:00;L-S: 07:00-23:00 (A) D: 08:00-23:00 (A);01/08/2020
CIUDAD REAL;CONSOLACION              ;13310;AUTOVIA ANDALUCIA KM. 185;I;30/07/2020 14:50;1,059;ATENOIL;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
TOLEDO;OCAÑA                    ;45300;CARRETERA CTRA.N-301 KM. 67;N;30/07/2020 15:46;1,059;V.O.;P;dm;L-D: 24H;L-V: 00:00-06:00 (D), 06:00-23:59 (P) S: 00:00-06:00 (D), 06:00-15:00 (P), 15:00-23:59 (D) D: 00:00-15:00 (D), 15:00-23:59 (P);01/08/2020
SORIA;SORIA                    ;42005;POLIGONO LAS CASAS CALLE G PARCELA 7, 7;N;27/07/2020 11:36;1,059;EUREKA;P;dm;L-D: 24H;L-D: 24H (D);01/08/2020
PALMAS (LAS);TEJEDA                   ;35360;CALLE LOMO LOS SANTOS, S/N;N;28/07/2020 06:30;1,059;DISA TEJEDA;P;dm;L-S: 06:00-19:00 D: 08:00-19:00;L-S: 06:00-19:00 (P) D: 08:00-19:00 (P);01/08/2020
MURCIA;LORQUI                   ;30564;P.I. LORQUI, C/B-4;N;31/07/2020 10:46;1,059;E.S. PAPA ALI;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);01/08/2020
LLEIDA;ALCARRAS                 ;25180;CTRA. VALLMANYA km 1,5;I;20/07/2020 14:51;1,059;COOPERATIVA D'ALCARRÀS;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
CANTABRIA;CASTRO URDIALES          ;39700;AUTV.A-8 (AUTOV. CANTABRICO) km 141;N;29/07/2020 12:02;1,059;EASYGAS;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
CANTABRIA;GORNAZO                  ;39310;CARRETERA A67 KM. 13;N;31/07/2020 11:15;1,059;AVIA;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
CANTABRIA;GORNAZO                  ;39310;CARRETERA A67 KM. 13;N;31/07/2020 11:15;1,059;AVIA;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
BIZKAIA;USPARITXA                ;48392;CARRETERA AMOREBIETA - GERNIKA KM. 26,400;D;29/07/2020 21:03;1,059;EASYGAS;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
BIZKAIA;USPARITXA                ;48392;CARRETERA AMOREBIETA - GERNIKA KM. 26,400;I;29/07/2020 21:04;1,059;EASYGAS;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
CUENCA;VILLARRUBIO              ;16420;AUTOVIA DE LEVANTE, PK 90;I;27/07/2020 10:55;1,059;VALCARCE;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
SEVILLA;CARMONA                  ;41410;CARRETERA CARRETERA N-IV KM. 507;D;20/07/2020 10:24;1,059;SEDIGAS, S.L.;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);01/08/2020
VALENCIA / VALÈNCIA;POBLA DE VALLBONA (LA)   ;46185;CALLE AUGUSTO DANVILA, 181;N;27/07/2020 10:05;1,059;S2;P;dm;L-D: 24H;L-D: 00:00-06:00 (D), 06:00-22:00 (A), 22:00-23:59 (D);01/08/2020
MURCIA;PLIEGO                   ;30176;DISEMINADO CARRETERA DE MULA, 4;D;31/07/2020 19:58;1,059;LA VEGA DE PLIEGO;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
ALICANTE;ELCHE/ELX                ;03206;AVENIDA NOVELDA, 188;D;31/07/2020 14:25;1,059;GALP;P;OM;L-D: 07:00-15:00;L-D: 07:00-15:00 (P);01/08/2020
MURCIA;SAN PEDRO DEL PINATAR    ;30740;AVENIDA DOCTOR ARTERO GUIRAO, 2;D;27/07/2020 09:25;1,059;HERMANOS NAVARRO;P;dm;L-V: 06:00-21:00 S-D: 07:00-20:00;L-V: 06:00-21:00 (A) S-D: 07:00-20:00 (A);01/08/2020
CANTABRIA;SANTANDER                ;39011;AVENIDA AVDA PARAYAS, 12;D;30/07/2020 15:48;1,059;EASYGAS;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
SEVILLA;VILLANUEVA DE SAN JUAN   ;41660;CARRETERA EL SAUCEJO KM. 0,5;D;27/07/2020 16:59;1,059;SAN JUAN BAUTISTA S COOP AND;R;dm;L-D: 24H;L-D: 24H (D);01/08/2020
SEVILLA;ALGAMITAS                ;41661;CALLE HORCAJO, ;N;27/07/2020 11:24;1,059;SIERRA DEL TERRIL SCA;R;dm;L-D: 00:00-23:59;L-D: 24H (D);01/08/2020
TERUEL;SAN BLAS                 ;44195;POLIGONO POLIGONO INDUSTRIAL LA PAZ, 18;D;28/07/2020 21:00;1,059;GASOLEOS TERUEL;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
TARRAGONA;PERELLO (EL)             ;43519;POLIGONO PLA DE SOLANS, S/N;N;28/07/2020 13:40;1,059;ALAS;P;dm;L-D: 07:00-13:00 y 15:00-21:00;L-D: 07:00-13:00 (A), 15:00-21:00 (A);01/08/2020
TARRAGONA;AMETLLA DE MAR (L')      ;43860;CARRETERA CN-340 KM. 1110;D;28/07/2020 13:39;1,059;ALAS;P;dm;L-V: 06:00-00:00 S-D: 08:00-20:00;L-V: 06:00-00:00 (A) S-D: 08:00-20:00 (A);01/08/2020
BIZKAIA;ERLECHES;48960;CARRETERA N-634 KM. 96,700;D;29/07/2020 07:18;1,059;EASYGAS;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
ALICANTE;ELDA                     ;03600;POLIGONO CL ITALIA, ESQUINA CL IRLANDA PARC., 32;N;27/07/2020 11:08;1,059;BDMED ELDA;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
ALMERIA;ALBOX                    ;04800;POLIGONO INDUSTRIAL ALBOX, APARTADO 148, S/N;D;29/07/2020 15:01;1,059;E.S.TERDIGUERA;P;dm;L-D: 06:30-22:00;L-D: 06:30-22:00 (A);01/08/2020
GIRONA;LLAGOSTERA               ;17240;CARRER XALOC, 1;N;31/07/2020 13:00;1,059;ESCLATOIL;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
MURCIA;MULA                     ;30170;AUTOVIA DEL NOROESTE KM. 17;I;27/07/2020 11:31;1,059;REPOSTANDO;P;dm;L-D: 06:00-22:30;L-D: 06:00-22:30 (A);01/08/2020
